1613205892652,9.603143,-0.7398083,2.3439236,WALKING
1613205892652,9.603143,-0.7398083,2.3439236,WALKING
1613205892672,9.603143,-0.7398083,2.3439236,WALKING
1613205892692,13.371616,-1.4772224,2.6743233,WALKING
1613205892719,13.132196,-1.6160861,1.2593501,WALKING
1613205892733,10.508151,-0.94331545,1.4676456,WALKING
1613205892753,8.623915,-0.038307227,0.4189853,WALKING
1613205892772,9.186552,-0.40222588,0.5674258,WALKING
1613205892793,11.544841,-0.095768064,-0.12210429,WALKING
1613205892814,11.829751,-1.2425907,0.94092125,WALKING
1613205892874,10.584765,-1.6567876,2.099715,WALKING
1613205892874,9.763555,-1.2186487,2.5354595,WALKING
1613205892876,9.773131,-0.7493851,2.0973208,WALKING
1613205892893,10.058042,-0.44771573,1.3982137,WALKING
1613205892913,9.258378,-0.090979666,1.5658079,WALKING
1613205892934,7.2951326,-0.19153613,1.9560628,WALKING
1613205892953,7.2951326,-0.22266077,2.0709844,WALKING
1613205892973,8.3868885,-0.047884032,2.1547816,WALKING
1613205892994,8.298303,0.23223756,2.4061728,WALKING
1613205893014,7.752425,0.36631286,2.657564,WALKING
1613205893058,7.225701,0.320823,2.645593,WALKING
1613205893059,7.4028716,0.2705448,2.8179753,WALKING
1613205893074,6.5385647,-0.6488287,3.1962593,WALKING
1613205893093,7.383718,-0.5793968,2.2720973,WALKING
1613205893114,8.817844,-0.4213795,1.6448165,WALKING
1613205893134,10.014946,-0.11971009,1.7741034,WALKING
1613205893153,10.898406,-0.33279404,2.2242134,WALKING
1613205893174,10.589554,0.06464344,2.4779987,WALKING
1613205893193,9.619903,0.5243302,2.8299465,WALKING
1613205893213,9.289502,-0.05746084,3.5410242,WALKING
1613205893257,11.48738,-1.1372458,4.5561657,WALKING
1613205893257,14.106636,-0.9864111,2.4157495,WALKING
1613205893273,14.168885,-0.89782566,1.1755531,WALKING
1613205893293,14.05157,-0.34715924,-0.11971009,WALKING
1613205893313,11.101913,-0.5602432,-0.6584055,WALKING
1613205893333,7.991845,-2.5474305,1.0845734,WALKING
1613205893354,8.331821,-2.7006595,2.6982653,WALKING
1613205893374,10.235212,-1.271321,0.56982,WALKING
1613205893394,11.109096,-0.17956513,-0.055066638,WALKING
1613205893413,10.18254,0.49559975,0.7302315,WALKING
1613205893459,8.4587145,0.21547815,2.0853498,WALKING
1613205893460,8.331821,-1.1971009,2.1092918,WALKING
1613205893474,7.7931266,-1.6519991,1.7286136,WALKING
1613205893493,7.6111674,-1.103727,1.2976574,WALKING
1613205893513,8.008605,-0.92655605,1.292869,WALKING
1613205893534,8.573636,-1.3551182,1.4867992,WALKING
1613205893554,9.057265,-1.8674773,1.2234371,WALKING
1613205893574,8.312668,-1.7166426,0.90021986,WALKING
1613205893594,7.627927,-1.661576,1.6663644,WALKING
1613205893613,7.5824366,-1.1587936,2.0494366,WALKING
1613205893660,7.2687964,-0.47884035,1.1851299,WALKING
1613205893660,8.659827,-0.4189853,1.3575124,WALKING
1613205893673,9.849746,-1.2521675,2.885013,WALKING
1613205893693,11.353305,-1.3814543,3.1052797,WALKING
1613205893713,11.003751,-1.2952632,2.4468741,WALKING
1613205893733,10.84334,-1.958457,2.3463178,WALKING
1613205893753,11.209652,-2.042254,2.5617957,WALKING
1613205893773,12.62702,-1.271321,2.8299465,WALKING
1613205893793,15.401899,-0.7781156,2.2936451,WALKING
1613205893813,15.370775,0.23463176,2.1547816,WALKING
1613205893846,11.659762,-0.20829555,2.7461493,WALKING
1613205893856,8.020576,-1.8722657,-2.5067291,WALKING
