1613145581813,-0.32803464,-0.013439035,-0.15515977,WALKING_DOWNSTAIRS
1613145581833,-0.39095375,-0.06719518,-0.1740966,WALKING_DOWNSTAIRS
1613145581853,-0.49480084,-0.10751228,-0.14905111,WALKING_DOWNSTAIRS
1613145581873,-0.5907067,-0.051923547,-0.10567969,WALKING_DOWNSTAIRS
1613145581895,-0.5888741,0.05009095,-0.07452556,WALKING_DOWNSTAIRS
1613145581916,-0.5161811,0.118507855,-0.06352998,WALKING_DOWNSTAIRS
1613145581937,-0.44043383,0.096516706,-0.061086524,WALKING_DOWNSTAIRS
1613145581971,-0.4801401,-0.020158553,-0.03604105,WALKING_DOWNSTAIRS
1613145581977,-0.57543504,0.023823744,0.012217305,WALKING_DOWNSTAIRS
1613145581994,-0.5729916,0.11484267,0.087964594,WALKING_DOWNSTAIRS
1613145582014,-0.47219884,0.09468412,0.14049901,WALKING_DOWNSTAIRS
1613145582034,-0.35246924,-0.01038471,0.1441642,WALKING_DOWNSTAIRS
1613145582054,-0.2284636,-0.062308256,0.14172074,WALKING_DOWNSTAIRS
1613145582074,-0.14477506,0.035430185,0.1704314,WALKING_DOWNSTAIRS
1613145582096,-0.16798794,0.1881465,0.21746802,WALKING_DOWNSTAIRS
1613145582115,-0.3042109,0.21502456,0.25045475,WALKING_DOWNSTAIRS
1613145582138,-0.38362336,0.14294247,0.26511553,WALKING_DOWNSTAIRS
1613145582173,-0.27366763,0.18936823,0.25900686,WALKING_DOWNSTAIRS
1613145582176,-0.13439035,0.26083946,0.17531833,WALKING_DOWNSTAIRS
1613145582196,-0.11789699,0.24129178,0.081855945,WALKING_DOWNSTAIRS
1613145582215,-0.22968534,0.31398472,0.042760566,WALKING_DOWNSTAIRS
1613145582235,-0.3475823,0.23884831,0.04153884,WALKING_DOWNSTAIRS
1613145582255,-0.35613444,-0.12889257,0.100792766,WALKING_DOWNSTAIRS
1613145582276,-0.36957347,-0.46303585,0.10262536,WALKING_DOWNSTAIRS
1613145582296,-0.2773328,-0.24923302,0.07086037,WALKING_DOWNSTAIRS
