1613141405853,0.7613561,6.3781533,7.539341,STANDING
1613141405870,0.7613561,6.3781533,7.539341,STANDING
1613141405891,0.7613561,6.3781533,7.539341,STANDING
1613141405910,9.600749,-0.21547815,2.0374656,STANDING
1613141405930,9.627085,-0.23702596,2.1619642,STANDING
1613141405950,9.598354,-0.2705448,2.2170308,STANDING
1613141405970,9.569624,-0.18674773,2.2218192,STANDING
1613141405990,9.593566,-0.22984336,2.2290018,STANDING
1613141406016,9.610326,-0.21547815,2.2529438,STANDING
1613141406033,9.61272,-0.22026655,2.2816741,STANDING
1613141406079,9.600749,-0.18195933,2.2888567,STANDING
1613141406079,9.679757,-0.20350714,2.303222,STANDING
1613141406092,9.691729,-0.25378537,2.147599,STANDING
1613141406111,9.536105,-0.2896984,2.1188686,STANDING
1613141406131,9.555259,-0.31124622,2.111686,STANDING
1613141406152,9.679757,-0.37588966,2.0638018,STANDING
1613141406171,9.61272,-0.2753332,2.3774424,STANDING
1613141406191,9.540894,-0.11971009,2.552219,STANDING
1613141406211,9.531317,-0.28491,2.099715,STANDING
1613141406232,9.651027,-0.33279404,2.087744,STANDING
1613141406261,9.595961,-0.2777274,2.3942018,STANDING
1613141406271,9.562442,-0.20350714,2.1787236,STANDING
1613141406292,9.519346,-0.24899697,2.2337902,STANDING
1613141406311,9.629479,-0.24660277,2.2601264,STANDING
1613141406333,9.65821,-0.24181437,2.207454,STANDING
1613141406353,9.598354,-0.21547815,2.195483,STANDING
1613141406373,9.576807,-0.17956513,2.2649148,STANDING
1613141406396,9.562442,-0.23942018,2.3439236,STANDING
1613141406415,9.528923,-0.22984336,2.3319526,STANDING
1613141406435,9.555259,-0.19632454,2.2888567,STANDING
1613141406481,9.615114,-0.20350714,2.2409728,STANDING
1613141406481,9.595961,-0.20829555,2.291251,STANDING
1613141406497,9.548077,-0.16998832,2.3127987,STANDING
1613141406525,9.562442,-0.1604115,2.2888567,STANDING
1613141406537,9.581595,-0.08140286,2.3056161,STANDING
1613141406556,9.574412,-0.11971009,2.3223755,STANDING
1613141406578,9.572019,-0.093373865,2.267309,STANDING
1613141406598,9.600749,0.02633622,2.1763294,STANDING
1613141406618,9.569624,-0.047884032,2.207454,STANDING
1613141406638,9.502586,-0.30885202,2.2840683,STANDING
1613141406681,9.624691,-0.34715924,2.1906946,STANDING
1613141406685,9.665392,-0.21068975,2.1667526,STANDING
1613141406698,9.557653,-0.17956513,2.2337902,STANDING
1613141406738,9.473856,-0.2825158,2.3295584,STANDING
1613141406739,9.555259,-0.37828386,2.4492683,STANDING
1613141406759,9.629479,-0.40701428,2.3678656,STANDING
1613141406783,9.588778,-0.2825158,2.2936451,STANDING
1613141406798,9.454702,-0.1604115,2.3223755,STANDING
1613141406818,9.404425,-0.15083471,2.3870192,STANDING
1613141406838,9.531317,-0.17477672,2.3415294,STANDING
